"invoice_id","branch","city","category","unit_price","quantity","date","time","payment_method","rating","profit_margin","total_price","shift","day_name","unit_price_diff_from_cat_avg"
"1858","WALM010","Laredo","Fashion accessories","17","2","2020-09-27","17:46:00","Ewallet","6","0.48","34","Evening","Sunday","-33.12"
"1859","WALM081","Friendswood","Home and lifestyle","57","1","2023-11-12","19:04:00","Ewallet","6","0.33","57","Evening","Sunday","6.56"
"1860","WALM061","Cedar Park","Fashion accessories","18","2","2020-04-27","17:58:00","Ewallet","5","0.33","36","Evening","Monday","-32.12"
"1861","WALM052","Mansfield","Home and lifestyle","57","1","2022-09-26","7:55:00","Ewallet","6","0.57","57","Morning","Monday","6.56"
"1862","WALM098","Mineral Wells","Fashion accessories","18","2","2020-09-12","19:24:00","Ewallet","6","0.18","36","Evening","Saturday","-32.12"
"1863","WALM001","Houston","Home and lifestyle","68","1","2020-06-10","19:09:00","Ewallet","9","0.36","68","Evening","Wednesday","17.56"
"1864","WALM024","Carrollton","Fashion accessories","80","1","2023-09-24","17:47:00","Ewallet","8","0.48","80","Evening","Sunday","29.88"
"1865","WALM045","Missouri City","Home and lifestyle","72","3","2020-04-05","13:24:00","Credit card","9","0.48","216","Afternoon","Sunday","21.56"
"1866","WALM057","Euless","Fashion accessories","63","3","2023-05-21","10:05:00","Ewallet","4","0.33","189","Morning","Sunday","12.88"
"1867","WALM092","Lake Jackson","Home and lifestyle","37","2","2020-02-13","9:01:00","Ewallet","4","0.33","74","Morning","Thursday","-13.44"
"1868","WALM064","Bedford","Fashion accessories","23","2","2022-05-12","12:08:00","Ewallet","8","0.33","46","Afternoon","Thursday","-27.12"
"1869","WALM041","Mission","Home and lifestyle","31","3","2022-05-28","10:40:00","Ewallet","4","0.48","93","Morning","Saturday","-19.44"
"1870","WALM048","Harlingen","Fashion accessories","78","2","2023-05-04","11:26:00","Ewallet","8","0.48","156","Morning","Thursday","27.88"
"1871","WALM026","Denton","Home and lifestyle","63","2","2021-06-21","21:18:00","Ewallet","5","0.48","126","Evening","Monday","12.56"
"1872","WALM067","Haltom City","Fashion accessories","40","2","2023-05-10","9:26:00","Ewallet","7","0.33","80","Morning","Wednesday","-10.12"
"1873","WALM013","Irving","Home and lifestyle","17","3","2021-02-15","9:05:00","Ewallet","9","0.48","51","Morning","Monday","-33.44"
"1874","WALM004","Austin","Fashion accessories","70","1","2022-04-11","20:02:00","Ewallet","8","0.48","70","Evening","Monday","19.88"
"1875","WALM100","Canyon","Home and lifestyle","43","3","2022-10-19","8:11:00","Ewallet","9","0.18","129","Morning","Wednesday","-7.44"
"1876","WALM005","Fort Worth","Fashion accessories","37","3","2023-08-26","19:21:00","Ewallet","7","0.48","111","Evening","Saturday","-13.12"
"1877","WALM020","Killeen","Home and lifestyle","43","1","2023-12-16","10:50:00","Ewallet","4","0.48","43","Morning","Saturday","-7.44"
"1878","WALM030","Richardson","Fashion accessories","52","2","2020-12-18","19:34:00","Ewallet","8","0.48","104","Evening","Friday","1.88"
"1879","WALM042","Bryan","Home and lifestyle","78","2","2020-11-16","13:57:00","Ewallet","6","0.48","156","Afternoon","Monday","27.56"
"1880","WALM090","Brownwood","Fashion accessories","32","2","2022-07-14","6:32:00","Ewallet","6","0.33","64","Morning","Thursday","-18.12"
"1881","WALM002","Dallas","Home and lifestyle","27","3","2023-11-06","14:37:00","Ewallet","6","0.36","81","Afternoon","Monday","-23.44"
"1882","WALM027","Abilene","Fashion accessories","26","2","2021-05-07","14:02:00","Ewallet","5","0.48","52","Afternoon","Friday","-24.12"
"1883","WALM028","Odessa","Home and lifestyle","54","2","2022-03-18","21:01:00","Ewallet","9","0.48","108","Evening","Friday","3.56"
"1884","WALM043","Baytown","Fashion accessories","84","2","2020-02-07","18:13:00","Ewallet","5","0.48","168","Evening","Friday","33.88"
"1885","WALM022","Mesquite","Home and lifestyle","31","3","2020-09-01","17:22:00","Ewallet","5","0.48","93","Evening","Tuesday","-19.44"
"1886","WALM096","Eagle Pass","Fashion accessories","31","3","2022-09-17","11:16:00","Ewallet","8","0.18","93","Morning","Saturday","-19.12"
"1887","WALM040","Edinburg","Home and lifestyle","80","3","2021-09-16","11:19:00","Ewallet","5","0.48","240","Morning","Thursday","29.56"
"1888","WALM097","Alice","Fashion accessories","33","2","2020-09-18","22:10:00","Ewallet","9","0.18","66","Evening","Friday","-17.12"
"1889","WALM040","Edinburg","Home and lifestyle","21","2","2023-08-17","15:38:00","Ewallet","8","0.48","42","Afternoon","Thursday","-29.44"
"1890","WALM018","Frisco","Fashion accessories","45","3","2022-03-28","9:25:00","Ewallet","4","0.48","135","Morning","Monday","-5.12"
"1891","WALM097","Alice","Home and lifestyle","60","1","2021-04-20","20:19:00","Ewallet","6","0.18","60","Evening","Tuesday","9.56"
"1892","WALM022","Mesquite","Fashion accessories","24","1","2022-12-28","7:05:00","Ewallet","6","0.48","24","Morning","Wednesday","-26.12"
"1924","WALM077","Coppell","Fashion accessories","72","3","2023-08-29","16:13:00","Ewallet","8","0.33","216","Afternoon","Tuesday","21.88"
"1925","WALM037","League City","Home and lifestyle","71","2","2021-03-14","8:00:00","Ewallet","9","0.48","142","Morning","Sunday","20.56"
"1926","WALM081","Friendswood","Fashion accessories","69","3","2020-03-27","14:56:00","Ewallet","8","0.33","207","Afternoon","Friday","18.88"
"1927","WALM028","Odessa","Home and lifestyle","49","3","2022-10-13","6:07:00","Ewallet","4","0.48","147","Morning","Thursday","-1.44"
"1928","WALM033","Pearland","Fashion accessories","25","1","2021-10-26","6:49:00","Ewallet","9","0.48","25","Morning","Tuesday","-25.12"
"1929","WALM039","Longview","Home and lifestyle","41","1","2021-03-03","9:07:00","Ewallet","4","0.48","41","Morning","Wednesday","-9.44"
"1930","WALM033","Pearland","Fashion accessories","68","3","2022-09-19","9:19:00","Ewallet","5","0.48","204","Morning","Monday","17.88"
"1931","WALM088","Cleburne","Home and lifestyle","39","1","2023-02-15","21:04:00","Ewallet","6","0.33","39","Evening","Wednesday","-11.44"
"1932","WALM020","Killeen","Fashion accessories","63","3","2022-11-29","16:09:00","Ewallet","6","0.48","189","Afternoon","Tuesday","12.88"
"1933","WALM085","Kerrville","Home and lifestyle","75","1","2023-05-28","20:11:00","Ewallet","6","0.33","75","Evening","Sunday","24.56"
"1934","WALM005","Fort Worth","Fashion accessories","57","3","2023-08-09","12:03:00","Ewallet","8","0.48","171","Afternoon","Wednesday","6.88"
"1935","WALM004","Austin","Home and lifestyle","62","2","2023-10-26","7:52:00","Ewallet","5","0.48","124","Morning","Thursday","11.56"
"1936","WALM072","Lancaster","Fashion accessories","19","2","2023-01-12","10:38:00","Ewallet","6","0.33","38","Morning","Thursday","-31.12"
"1937","WALM020","Killeen","Home and lifestyle","63","3","2021-07-30","18:46:00","Ewallet","8","0.48","189","Evening","Friday","12.56"
"1938","WALM063","Georgetown","Fashion accessories","36","3","2023-02-25","6:51:00","Ewallet","5","0.33","108","Morning","Saturday","-14.12"
"1939","WALM024","Carrollton","Home and lifestyle","55","3","2022-09-18","7:30:00","Ewallet","7","0.48","165","Morning","Sunday","4.56"
"1940","WALM009","Plano","Fashion accessories","48","3","2022-08-20","16:04:00","Ewallet","8","0.48","144","Afternoon","Saturday","-2.12"
"1941","WALM078","Del Rio","Home and lifestyle","74","3","2021-03-18","17:32:00","Ewallet","5","0.33","222","Evening","Thursday","23.56"
"1942","WALM005","Fort Worth","Fashion accessories","45","1","2020-07-20","19:40:00","Ewallet","6","0.48","45","Evening","Monday","-5.12"
"1943","WALM030","Richardson","Home and lifestyle","72","1","2023-01-25","21:14:00","Ewallet","7","0.48","72","Evening","Wednesday","21.56"
"1944","WALM012","Garland","Fashion accessories","65","3","2020-07-09","21:01:00","Ewallet","6","0.48","195","Evening","Thursday","14.88"
"1945","WALM057","Euless","Home and lifestyle","34","1","2021-07-30","8:25:00","Ewallet","6","0.33","34","Morning","Friday","-16.44"
"1946","WALM036","Allen","Fashion accessories","40","2","2021-12-04","23:00:00","Ewallet","8","0.48","80","Evening","Saturday","-10.12"
"1947","WALM033","Pearland","Home and lifestyle","24","1","2022-04-07","7:10:00","Ewallet","7","0.48","24","Morning","Thursday","-26.44"
"1948","WALM062","Galveston","Fashion accessories","68","2","2020-09-20","9:54:00","Ewallet","8","0.33","136","Morning","Sunday","17.88"
"1949","WALM013","Irving","Home and lifestyle","22","1","2023-12-28","7:30:00","Ewallet","6","0.48","22","Morning","Thursday","-28.44"
"1950","WALM012","Garland","Fashion accessories","40","2","2022-10-12","19:03:00","Ewallet","4","0.48","80","Evening","Wednesday","-10.12"
"1951","WALM006","El Paso","Home and lifestyle","44","3","2021-03-24","17:40:00","Ewallet","4","0.48","132","Evening","Wednesday","-6.44"
"1952","WALM001","Houston","Fashion accessories","38","3","2020-05-06","13:23:00","Ewallet","4","0.36","114","Afternoon","Wednesday","-12.12"
"1953","WALM083","Farmers Branch","Home and lifestyle","78","1","2020-07-30","13:18:00","Ewallet","7","0.33","78","Afternoon","Thursday","27.56"
"1954","WALM015","Grand Prairie","Fashion accessories","75","2","2023-05-23","7:06:00","Ewallet","7","0.48","150","Morning","Tuesday","24.88"
"1955","WALM010","Laredo","Home and lifestyle","55","1","2021-09-24","19:01:00","Ewallet","6","0.48","55","Evening","Friday","4.56"
"1956","WALM069","Rockwall","Fashion accessories","42","2","2020-01-02","15:05:00","Ewallet","6","0.33","84","Afternoon","Thursday","-8.12"
"1957","WALM063","Georgetown","Home and lifestyle","22","3","2022-07-20","10:36:00","Ewallet","9","0.33","66","Morning","Wednesday","-28.44"
"1958","WALM045","Missouri City","Fashion accessories","35","3","2023-04-20","11:57:00","Credit card","4","0.48","105","Morning","Thursday","-15.12"
"1959","WALM002","Dallas","Home and lifestyle","58","2","2023-08-17","16:12:00","Ewallet","9","0.36","116","Afternoon","Thursday","7.56"
"1960","WALM053","Conroe","Fashion accessories","66","3","2021-08-29","12:29:00","Ewallet","6","0.57","198","Afternoon","Sunday","15.88"
"1961","WALM017","McKinney","Home and lifestyle","66","3","2023-11-05","20:46:00","Ewallet","6","0.48","198","Evening","Sunday","15.56"
"1962","WALM008","Corpus Christi","Fashion accessories","43","1","2023-12-11","10:50:00","Ewallet","8","0.48","43","Morning","Monday","-7.12"
"1963","WALM026","Denton","Home and lifestyle","53","2","2023-08-14","6:47:00","Ewallet","9","0.48","106","Morning","Monday","2.56"
"1964","WALM080","Nacogdoches","Fashion accessories","47","3","2021-09-18","22:33:00","Ewallet","5","0.33","141","Evening","Saturday","-3.12"
"1965","WALM012","Garland","Home and lifestyle","78","1","2022-12-18","6:45:00","Ewallet","7","0.48","78","Morning","Sunday","27.56"
"1966","WALM043","Baytown","Fashion accessories","34","2","2020-05-23","12:21:00","Ewallet","6","0.48","68","Afternoon","Saturday","-16.12"
"1967","WALM002","Dallas","Home and lifestyle","45","3","2021-08-05","20:25:00","Ewallet","9","0.36","135","Evening","Thursday","-5.44"
"1968","WALM063","Georgetown","Fashion accessories","41","1","2022-10-25","6:26:00","Ewallet","4","0.33","41","Morning","Tuesday","-9.12"
"1969","WALM042","Bryan","Home and lifestyle","58","1","2023-02-23","12:28:00","Ewallet","6","0.48","58","Afternoon","Thursday","7.56"
"1970","WALM052","Mansfield","Fashion accessories","75","3","2023-07-25","9:12:00","Ewallet","5","0.57","225","Morning","Tuesday","24.88"
"1971","WALM096","Eagle Pass","Home and lifestyle","66","1","2020-10-06","19:30:00","Ewallet","7","0.33","66","Evening","Tuesday","15.56"
"1973","WALM066","Grapevine","Home and lifestyle","80","1","2020-10-24","7:27:00","Ewallet","6","0.33","80","Morning","Saturday","29.56"
"1974","WALM043","Baytown","Fashion accessories","58","1","2020-05-26","9:50:00","Ewallet","7","0.48","58","Morning","Tuesday","7.88"
"1975","WALM027","Abilene","Home and lifestyle","52","3","2023-12-01","21:41:00","Ewallet","6","0.48","156","Evening","Friday","1.56"
"1976","WALM080","Nacogdoches","Fashion accessories","44","2","2022-11-30","18:29:00","Ewallet","8","0.33","88","Evening","Wednesday","-6.12"
"1977","WALM078","Del Rio","Home and lifestyle","70","1","2020-12-25","14:54:00","Ewallet","4","0.33","70","Afternoon","Friday","19.56"
"1978","WALM018","Frisco","Fashion accessories","31","2","2023-04-30","22:17:00","Ewallet","7","0.48","62","Evening","Sunday","-19.12"
"1979","WALM060","DeSoto","Home and lifestyle","46","2","2020-02-08","12:25:00","Ewallet","5","0.33","92","Afternoon","Saturday","-4.44"
"1980","WALM077","Coppell","Fashion accessories","15","3","2020-09-15","9:50:00","Ewallet","6","0.33","45","Morning","Tuesday","-35.12"
"1981","WALM005","Fort Worth","Home and lifestyle","50","1","2020-03-04","17:18:00","Ewallet","7","0.48","50","Evening","Wednesday","-0.44"
"1982","WALM026","Denton","Fashion accessories","52","3","2023-05-02","19:45:00","Ewallet","8","0.48","156","Evening","Tuesday","1.88"
"1983","WALM016","Brownsville","Home and lifestyle","26","2","2020-10-13","16:43:00","Ewallet","4","0.48","52","Afternoon","Tuesday","-24.44"
"1984","WALM067","Haltom City","Fashion accessories","80","1","2021-12-01","10:09:00","Ewallet","8","0.33","80","Morning","Wednesday","29.88"
"1985","WALM049","North Richland Hills","Home and lifestyle","58","1","2023-05-10","14:47:00","Ewallet","4","0.48","58","Afternoon","Wednesday","7.56"
"1986","WALM088","Cleburne","Fashion accessories","83","3","2023-05-18","8:38:00","Ewallet","6","0.33","249","Morning","Thursday","32.88"
"1987","WALM098","Mineral Wells","Home and lifestyle","52","1","2023-10-29","20:15:00","Ewallet","8","0.18","52","Evening","Sunday","1.56"
"1988","WALM016","Brownsville","Fashion accessories","64","1","2020-08-25","13:05:00","Ewallet","7","0.48","64","Afternoon","Tuesday","13.88"
"1989","WALM088","Cleburne","Home and lifestyle","55","1","2023-05-26","14:54:00","Ewallet","8","0.33","55","Afternoon","Friday","4.56"
"1990","WALM033","Pearland","Fashion accessories","29","2","2021-02-28","9:22:00","Ewallet","9","0.48","58","Morning","Sunday","-21.12"
"1991","WALM036","Allen","Home and lifestyle","66","3","2023-06-30","19:17:00","Ewallet","8","0.48","198","Evening","Friday","15.56"
"1992","WALM067","Haltom City","Fashion accessories","20","2","2020-08-03","20:38:00","Ewallet","7","0.33","40","Evening","Monday","-30.12"
"1993","WALM015","Grand Prairie","Home and lifestyle","41","3","2020-04-03","14:03:00","Ewallet","7","0.48","123","Afternoon","Friday","-9.44"
"1994","WALM044","Pharr","Fashion accessories","19","1","2022-01-10","6:19:00","Ewallet","6","0.48","19","Morning","Monday","-31.12"
"1995","WALM004","Austin","Home and lifestyle","52","2","2022-06-20","7:34:00","Ewallet","9","0.48","104","Morning","Monday","1.56"
"1996","WALM037","League City","Fashion accessories","38","3","2020-01-24","7:33:00","Ewallet","5","0.48","114","Morning","Friday","-12.12"
"1997","WALM070","Hurst","Home and lifestyle","65","3","2021-04-17","8:09:00","Ewallet","8","0.33","195","Morning","Saturday","14.56"
"1998","WALM016","Brownsville","Fashion accessories","36","1","2020-08-14","16:02:00","Ewallet","7","0.48","36","Afternoon","Friday","-14.12"
"1999","WALM002","Dallas","Home and lifestyle","82","3","2023-12-17","9:24:00","Ewallet","4","0.36","246","Morning","Sunday","31.56"
"2000","WALM004","Austin","Fashion accessories","75","1","2021-08-07","12:03:00","Ewallet","9","0.48","75","Afternoon","Saturday","24.88"
"2001","WALM011","Lubbock","Home and lifestyle","41","1","2020-03-16","16:06:00","Ewallet","7","0.48","41","Afternoon","Monday","-9.44"
"2002","WALM095","Big Spring","Fashion accessories","31","2","2022-12-23","6:47:00","Ewallet","8","0.33","62","Morning","Friday","-19.12"
"2003","WALM066","Grapevine","Home and lifestyle","62","3","2023-07-24","22:29:00","Ewallet","6","0.33","186","Evening","Monday","11.56"
"2004","WALM005","Fort Worth","Fashion accessories","26","2","2020-11-02","14:51:00","Ewallet","5","0.48","52","Afternoon","Monday","-24.12"
"2005","WALM053","Conroe","Home and lifestyle","39","1","2022-10-24","18:21:00","Ewallet","7","0.57","39","Evening","Monday","-11.44"
"2006","WALM094","Alamo","Fashion accessories","44","3","2020-03-03","8:50:00","Ewallet","8","0.33","132","Morning","Tuesday","-6.12"
"2007","WALM034","College Station","Home and lifestyle","61","1","2022-07-08","10:27:00","Ewallet","9","0.48","61","Morning","Friday","10.56"
"2008","WALM093","Angleton","Fashion accessories","37","1","2020-02-20","7:35:00","Ewallet","7","0.33","37","Morning","Thursday","-13.12"
"2009","WALM008","Corpus Christi","Home and lifestyle","65","2","2023-01-24","21:45:00","Ewallet","7","0.48","130","Evening","Tuesday","14.56"
"2010","WALM011","Lubbock","Fashion accessories","17","2","2022-10-21","15:23:00","Ewallet","8","0.48","34","Afternoon","Friday","-33.12"
"2011","WALM053","Conroe","Home and lifestyle","71","2","2022-01-03","21:53:00","Ewallet","6","0.57","142","Evening","Monday","20.56"
"2012","WALM088","Cleburne","Fashion accessories","84","2","2023-10-04","21:21:00","Ewallet","6","0.33","168","Evening","Wednesday","33.88"
"2013","WALM024","Carrollton","Home and lifestyle","80","3","2021-09-16","19:10:00","Ewallet","7","0.48","240","Evening","Thursday","29.56"
